label,annotator_id,target,text,Race,Country,Religion,Gender
0,9,['African'],"['filthy', 'jet', 'black', 'nigga', 'backstage', 'full', 'of', 'white', 'bitches', 'no', 'i', 'do', 'not', 'sell', 'like', 'macklemore', 'but', 'i', 'have', 'got', 'white', 'privilege']",Indian,India,Hindu,Male
2,215,['Homosexual'],"['ds', 'does', 'not', 'remove', 'posts', 'like', 'weevs', 'because', 'weevs', 'post', 'is', 'not', 'illegal', 'it', 'removes', 'jidf', 'faggots', 'telling', 'people', 'to', 'kill', 'cops', 'n', 'shit']",Caucasian,USA,Nonreligious,Male
2,1,['Homosexual'],"['your', 'the', 'biggest', 'faggot', 'if', 'you', 'do', 'not', 'like', 'sports']",Caucasian,USA,Nonreligious,Female
2,202,['Homosexual'],"['why', 'is', 'there', 'so', 'much', 'gay', 'subtext', 'in', 'my', 'baby', 'sitters', 'a', 'vampire']",Hispanic,Italy,Nonreligious,Male
1,204,['Women'],"['feminism', 'has', 'not', 'set', 'women', 'free', 'it', 'has', 'robbed', 'them', 'of', 'their', 'dignity', 'their', 'femininity', 'gabfam', 'gab']",Hispanic,USA,Other,Female
0,23,"['Women', 'Hispanic', 'Islam', 'Homosexual']","['if', 'i', 'hear', 'the', 'phrase', 'white', 'privilege', 'one', 'more', 'time', 'i', 'am', 'going', 'to', 'opt', 'to', 'come', 'back', 'in', 'my', 'next', 'life', 'as', 'a', 'black', 'hispanic', 'latino', 'illegal', 'muslim', 'jewish', 'faggot', 'feminist', 'queer', 'gay', 'lesbian', 'dike', 'transgender', 'piece', 'of', 'shit', 'in', 'other', 'words', 'everything', 'i', 'have', 'not', 'been', 'in', 'this', 'life']",Caucasian,USA,Nonreligious,Male
2,223,['Homosexual'],"['this', 'is', 'why', 'naxalt', 'is', 'bullshit', 'the', 'faggot', 'mind', 'of', 'sheep', 'uses', 'the', '<number>', 'as', 'the', 'rule', 'to', 'say', 'there', 'are', 'no', 'wolves', 'yet', 'when', 'attacked', 'it', 'only', '<number>', 'of', 'wolves', 'eating', 'sheep']",Other,Spain,Nonreligious,Male
2,229,['Hispanic'],"['people', 'do', 'not', 'let', 'your', 'dislike', 'of', 'illegal', 'immigrants', 'cloud', 'your', 'judgment', 'i', 'resent', 'illegal', 'immigrants', 'that', 'does', 'not', 'mean', 'i', 'hate', 'mexicans', 'i', 'have', 'more', 'resentment', 'for', 'visas', 'issued', 'to', 'foreign', 'it', 'workers', 'in', 'silicon', 'valley', 'than', 'i', 'do', 'for', 'the', 'people', 'picking', 'my', 'lettuce', 'and', 'tomatoes']",Caucasian,USA,Christian,Male
2,217,"['Men', 'Women']","['ffs', 'everthing', 'is', 'offensive', 'to', 'muslimes']",Caucasian,USA,Nonreligious,Male
0,1,['Hispanic'],"['you', 'are', 'a', 'dumb', 'spic', 'that', 'can', 'not', 'spell', 'spaniard']",Caucasian,USA,Nonreligious,Female
1,209,"['Homosexual', 'Men']","['two', 'bros', 'chillin', 'in', 'a', 'hot', 'tub', 'five', 'feet', 'apart', 'cus', 'they', 'are', 'not', 'gay']",Indian,India,Hindu,Male
0,140,['Islam'],"['since', '<number>', 'shitlibs', 'have', 'said', 'that', 'if', 'only', 'there', 'were', 'a', 'few', '5', '0', 'iq', 'moslem', 'janitors', 'at', 'the', 'world', 'trade', 'centers', 'moslems', 'would', 'not', 'have', 'attacked', 'it', 'we', 'have', 'a', 'refusegee', 'problem', 'before', 'libya', 'breivik', 'understood', 'you', 'do', 'not', 'shoot', 'the', 'water', 'coming', 'into', 'the', 'boat', 'but', 'those', 'drilling', 'holes', 'in', 'the', 'hull']",Caucasian,USA,Christian,Female
2,25,['Disability'],"['birds', 'of', 'prey', 'listening', 'to', 'margot', 'robbie', 'talk', 'like', 'a', 'retarded', 'white', 'girl', 'who', 'thinks', 'she', 'can', 'drop', 'the', 'n', 'word', 'any', 'time', 'she', 'wants', 'for', '<number>', 'hours', 'hard', 'pass']",Caucasian,Brazil,Nonreligious,Female
0,9,['Islam'],"['how', 'do', 'we', 'deal', 'with', 'mudslime', 'baedophiles']",Indian,India,Hindu,Male
1,203,['Women'],"['ever', 'notice', 'how', 'these', 'women', 'resemble', 'each', 'other']",Caucasian,USA,Nonreligious,Male
2,7,['Homosexual'],"['if', 'obama', 'shows', 'up', 'at', 'your', 'mosque', 'do', 'not', 'let', 'him', 'in', 'hes', 'a', 'queer', 'first', 'then', 'a', 'phony', 'muslim', 'just', 'like', 'hes', 'a', 'phony', 'american', 'mussie', 'do', 'not', 'abide', 'with', 'gays', 'and', 'there', 'have', 'been', 'to', 'much', 'proof', 'he', 'is', 'well', 'into', 'men']",Caucasian,USA,Nonreligious,Male
0,3,['African'],"['<user>', 'snerfbucket', 'ima', 'try', 'call', 'me', 'nigger']",Caucasian,USA,Nonreligious,Female
0,3,['African'],"['watching', '<number>', 'minutes', 'and', 'the', 'lawlessness', 'of', 'nigger', 'hood', 'rats', 'the', 'chicago', 'police', 'dept', 'have', 'given', 'up', 'result', '<percent>', 'increase', 'in', 'homicides']",Caucasian,USA,Nonreligious,Female
2,202,['Homosexual'],"['<user>', '<user>', 'shut', 'up', 'faggot']",Hispanic,Italy,Nonreligious,Male
2,1,['Homosexual'],"['<user>', 'if', 'i', 'am', 'the', 'faggot', 'your', 'the', 'fucking', 'slutty', 'bitch', 'drowning', 'in', 'my', 'cum', 'the', 'tall', 'bunny', 'did', 'not', 'care']",Caucasian,USA,Nonreligious,Female
2,221,['Homosexual'],"['you', 'd', 'think', 'a', 'gay', 'gym', 'would', 'have', 'whatever', 'equipment', 'required', 'to', 'work', 'the', 'rear', 'end']",Caucasian,USA,Christian,Male
0,212,"['African', 'Arab', 'Women']","['it', 'the', 'natural', 'order', 'in', 'apfrica', 'and', 'the', 'me', 'for', 'the', 'men', 'to', 'literally', 'sit', 'around', 'and', 'have', 'the', 'women', 'do', 'the', 'work', 'look', 'at', 'any', 'coffee', 'shop', 'in', 'minneapolis', 'or', 'other', 'cities', 'infested', 'by', 'zoomalis', 'bantus', 'or', 'arabs', 'and', 'you', 'will', 'see', 'it']",Caucasian,USA,Nonreligious,Female
2,7,['Women'],"['you', 'are', 'your', 'own', 'sacred', 'space', 'shield', 'that', 'shit', 'from', 'bug', 'bitches']",Caucasian,USA,Nonreligious,Male
0,96,"['African', 'Islam']","['the', 'jews', 'the', 'comies', 'the', 'nigz', 'the', 'muzzies']",African,USA,Christian,Female
2,223,['None'],"['well', 'bill', 'nye', 'is', 'a', 'cuckservative', 'faggot', 'anyway']",Other,Spain,Nonreligious,Male
2,1,['Homosexual'],"['<user>', 'cus', 'yall', 'some', 'faggots', '🤮']",Caucasian,USA,Nonreligious,Female
0,96,['African'],"['shock', 'as', 'nigger', 'turns', 'out', 'to', 'be', 'a', 'nigger']",African,USA,Christian,Female
0,9,['Islam'],"['says', 'the', 'swamp', 'muzzie', 'who', 'fucks', 'goats']",Indian,India,Hindu,Male
0,23,['African'],"['white', 'people', 'need', 'to', 'start', 'caring', 'about', 'their', 'own', 'kind', 'instead', 'of', 'bending', 'over', 'backwards', 'for', 'every', 'jigaboo', 'savage', 'that', 'would', 'gladly', 'kill', 'them', 'for', 'fun', 'or', 'for', 'their', 'cell', 'phone']",Caucasian,USA,Nonreligious,Male
0,206,"['Arab', 'Islam']","['what', 'a', 'choice', 'the', 'cucknadians', 'must', 'choose', 'between', 'a', 'retarded', 'asshole', 'globalist', 'crypto', 'muslim', 'puppet', 'or', 'a', 'communist', 'parasite', 'either', 'way', 'cucknada', 'is', 'fucked']",Hispanic,USA,Nonreligious,Male
0,25,"['Arab', 'Islam']","['any', 'urgent', 'questions', 'in', 'parliament', 'today', 'about', 'telford', 'do', 'not', 'be', 'such', 'nervous', 'nelly', 'paki', 'moslem', 'child', 'rape', 'gangs', 'are', 'just', 'part', 'parcel', 'etc', 'etc']",Caucasian,Brazil,Nonreligious,Female
0,21,['Heterosexual'],"['you', 'all', 'faggot', 'ads', 'niggas', 'keep', 'trying', 'to', 'sabotage', 'my', 'work', 'b', 'bitch', 'ass', 'poppies', 'and', 'jehovah', 'witnesses', 'do', 'not', 'control', 'what', 'i', 'make', 'fuck', 'your', 'mother', 'fuck', 'abc', 'news', 'too', 'and', 'the', 'bitch', 'ads', 'tech', 'assholes']",African,USA,Other,Male
2,209,['Homosexual'],"['<user>', 'nope', 'the', 'gays', 'do']",Indian,India,Hindu,Male
1,18,['None'],"['<user>', 'i', 'agree', 'it', 'is', 'a', 'very', 'high', 'chance', 'this', 'is', 'a', 'white', 'person', 'saying', 'it']",Hispanic,Brazil,Other,Prefer not to disclose
0,206,['Homosexual'],"['meek', 'and', 'mild', 'c', 'mon', 'don', 'call', 'him', 'what', 'he', 'is', 'a', 'faggot']",Hispanic,USA,Nonreligious,Male
1,211,['None'],"['lesson', 'of', 'the', 'week', 'from', 'the', 'holy', 'book', 'the', 'sovereign', 'individual', 'once', 'commerce', 'flows', 'over', 'the', 'internet', 'suppression', 'of', 'speech', 'becomes', 'unstoppable', 'devolution', 'inevitable', 'and', 'the', 'monopoly', 'of', 'violence', 'by', 'governments', 'will', 'end', 'paraphrased', 'from', 'j', 'd', 'davidson', 'rhys', 'mogg']",Caucasian,USA,Christian,Female
1,209,"['Islam', 'Women']","['watch', 'bbc', 'on', 'muslims', 'abandoning', 'eu', '<number>', 'syria', 'the', 'father', 'honestly', 'says', 'it', 'bcs', 'they', 'do', 'not', 'like', 'girls', 'being', 'told', 'they', 'have', 'freewill', 'by', 'supposedly', 'educated', 'pple', 'bcs', 'women', 'don', 't', 'in', 'islam', 'sharia', 'sharialaw', 'realitycheck', 'fgm', 'misogyny', 'hijab', 'rapeculture', 'abuse', 'violence', 'woman', 'women', 'girl', 'girls', 'womansrights', 'womensrights', 'brexit']",Indian,India,Hindu,Male
2,206,['Homosexual'],"['<user>', 'whatchu', 'are', '<user>', 'is', 'a', 'self', 'hating', 'homosexual', 'who', 'has', 'to', 'pay', 'for', 'your', 'homosexual', 'desires']",Hispanic,USA,Nonreligious,Male
0,223,['Islam'],"['the', 'parade', 'needed', 'at', 'least', 'one', 'severed', 'head', 'in', 'honor', 'of', 'muslim', 'culture']",Other,Spain,Nonreligious,Male
0,21,['Islam'],"['i', 'look', 'at', 'the', 'mudslime', 'news', 'from', 'europe', 'and', 'think', 'i', 'wish', 'some', 'goat', 'fucker', 'would', 'try', 'that', 'shit', 'down', 'here', 'in', 'louisiana', 'just', 'get', 'within', '<number>', 'feet', 'of', 'my', 'daughters', 'and', 'thats', 'your', 'life', 'over', 'checkout', 'time', 'mohammed']",African,USA,Other,Male
0,23,"['African', 'Homosexual']","['claire', 'balding', 'i', 'know', 'you', 'can', 'be', 'raped', 'by', 'some', 'niggas', 'you', 'dyke']",Caucasian,USA,Nonreligious,Male
2,97,['Caucasian'],"['<user>', '<user>', '<user>', 'what', 'mother', 'fucker', 'your', 'white', 'ass', 'think', 'his', 'black', 'ass', 'playing', 'with', 'your', 'white', 'asses', 'wigger', 'please', 'he', 'dead', 'ass', 'that', 'a', 'no', 'go', 'my', 'ass', 'would', 'cancel', 'that', 'show', 'just', 'to', 'be', 'safe', 'and', 'protect', 'everyone', 'asses', 'in', 'that', 'town', '<user>', 'out', 'here', 'saving', 'lives']",Other,USA,Jews,Female
2,204,['Homosexual'],"['force', 'normies', 'to', 'choose', 'between', 'well', 'dressed', 'white', 'men', 'with', 'american', 'flags', 'and', 'smelly', 'commie', 'faggots', 'with', 'soviet', 'flags', 'antifa', 'attacks', 'us', 'in', 'such', 'a', 'scenario', 'they', 'lose', 'antifa', 'does', 'not', 'attack', 'us', 'they', 'lose']",Hispanic,USA,Other,Female
2,227,['Jewish'],"['i', 'love', 'when', 'jews', 'say', 'how', 'they', 'really', 'feel']",Caucasian,USA,Nonreligious,Male
1,10,['None'],"['<user>', '<user>', 'i', 'witnessed', 'my', 'black', 'teammates', 'defend', 'and', 'agree', 'with', 'my', 'overtly', 'racist', 'white', 'friend', 'for', 'calling', 'a', 'black', 'dude', 'a', 'nigger', 'i', 'tried', 'to', 'defend', 'dude', 'being', 'called', 'nigger', 'and', 'they', 'all', 'hated', 'on', 'me']",Caucasian,Turkey,Nonreligious,Male
2,245,['Homosexual'],"['finstas', 'are', 'gay']",Caucasian,USA,Christian,Male
2,233,['Other'],"['give', 'us', 'more', 'of', 'your', 'money', 'women', 'and', 'country', 'it', 'is', 'our', 'right', 'to', 'rape', 'you']",Caucasian,USA,Nonreligious,Male
2,210,['Women'],"['i', 'did', 'no', 'such', 'thing', 'you', 'psychotic', 'moron', 'i', 'said', 'scared', 'women', 'donct', 'report', 'rape', 'you', 'somehow', 'made', 'that', 'into', 'me', 'wanting', 'rapists', 'to', 'go', 'free', 'after', 'you', 'said', 'any', 'woman', 'who', 'is', 'scared', 'after', 'being', 'raped', 'is', 'useless', 'to', 'society', 'you', 'are', 'one', 'unhinged', 'jackass']",Hispanic,Brazil,Nonreligious,Female
2,228,['None'],"['happy', 'early', 'birthday', 'there', 'going', 'to', 'be', 'alot', 'of', 'antifa', 'pussies', 'who', 'are', 'going', 'to', 'be', 'very', 'surprised', 'what', 'real', 'violence', 'looks', 'like', 'it', 'will', 'be', 'coming', 'from', 'men', 'who', 'have', 'practiced', 'the', 'art', 'of', 'violence', 'for', 'many', 'years', 'it', 'should', 'cure', 'any', 'further', 'outbreaks', 'from', 'the', 'tards']",African,USA,Christian,Male
0,123,"['African', 'Homosexual']","['also', 'that', 'he', 'a', 'faggot', 'and', 'serial', 'mudshark']",Caucasian,Canada,Nonreligious,Female
1,223,['None'],"['<user>', 'welcome', 'aboard', 'we', 'are', 'a', 'land', 'of', 'refugees', 'from', 'the', 'p', 'c', 'culture', 'that', 'only', 'p', 'c', 'when', 'they', 'want', 'to', 'be']",Other,Spain,Nonreligious,Male
2,212,['African'],"['well', 'i', 'do', 'not', 'agree', 'with', 'dinesh', 'trump', 'or', 'anyone', 'really', 'd', 'however', 'the', 'right', 'is', 'indeed', 'more', 'populist', 'right', 'now', 'while', 'left', 'establishment', 'is', 'getting', 'too', 'greedy', 'and', 'using', 'virtue', 'signaling', 'to', 'undermine', 'those', 'and', 'others', 'they', 'claim', 'to', 'support', 'ghetto', 'pimping']",Caucasian,USA,Nonreligious,Female
2,202,['Islam'],"['white', 'woman', 'murdered', 'by', 'muslim', 'cop', 'shitskin', 'cop', 'walks', 'free', 'no', 'jail', 'time']",Hispanic,Italy,Nonreligious,Male
2,223,['Other'],"['with', 'already', 'have', 'hillary', 'here', 'that', 'one', 'crazy', 'ass', 'bitch', 'too', 'many', 'i', 'hope', 'he', 'gets', 'her', 'so', 'upset', 'her', 'panties', 'twist', 'up', 'and', 'squeeze', 'her', 'nuts']",Other,Spain,Nonreligious,Male
1,1,['None'],"['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'white', 'people', 'fought', 'and', 'suffered', 'for', 'your', 'ancestors', 'freedom']",Caucasian,USA,Nonreligious,Female
1,25,['None'],"['phoebe', 'bridgers', 'is', 'a', 'sociopath']",Caucasian,Brazil,Nonreligious,Female
1,3,['None'],"['me', 'and', '<user>', 'were', 'talking', 'about', 'it', 'cosplayers', 'and', 'she', 'was', 'like', 'if', 'this', 'richie', 'cosplayer', 'took', 'off', 'their', 'glasses', 'they', 'would', 'look', 'like', 'mike', 'but', 'theyre', 'white', 'stranger', 'things']",Caucasian,USA,Nonreligious,Female
1,202,['Other'],"['<user>', 'how', 'can', 'rbi', 'put', 'such', 'limits', 'this', 'has', 'to', 'change', 'and', 'make', 'culprits', 'pay', 'for', 'it', 'must', 'stop', 'harassment', 'of', 'depositors']",Hispanic,Italy,Nonreligious,Male
2,207,['Islam'],"['this', 'is', 'catching', 'air', 'because', 'it', 'happened', 'at', 'a', 'christian', 'school', 'the', 'muslim', 'dominated', 'schools', 'of', 'dearborn', 'and', 'hamtramck', 'see', 'kids', 'shoved', 'around', 'and', 'disciplined', 'all', 'the', 'time', 'according', 'to', 'islamist', 'rules', 'without', 'a', 'peep', 'from', 'the', 'press']",Caucasian,USA,Christian,Male
0,55,['African'],"['um', 'lazy', 'stupid', 'nigger', 'savages']",Caucasian,USA,Nonreligious,Female
0,83,['Arab'],"['anti', 'white', 'feminist', 'is', 'attacked', 'by', 'a', 'violent', 'shitskin', 'and', 'promptly', 'blames', 'white', 'men', 'for', 'not', 'saving', 'her', 'she', 'does', 'not', 'blame', 'the', 'shitskin', 'instead', 'says', 'he', 'just', 'needs', 'help', 'and', 'pity', 'oh', 'did', 'i', 'mention', 'she', 'jewish', 'how', 'shocking']",Hispanic,USA,Christian,Female
1,5,['None'],"['<user>', 'it', 'not', 'like', 'i', 'am', 'called', 'a', 'faggot', 'due', 'to', 'my', 'long', 'hair', 'and', 'feminine', 'tendencies', 'a', 'lot', 'but', 'hey', 'being', 'a', 'tall', 'white', 'woman', 'is', 'hard', 'as', 'fuck', 'amiright']",Caucasian,Spain,Nonreligious,Male
0,3,['African'],"['the', 'boomer', 'toughguy', 'became', 'my', 'object', 'of', 'general', 'loathing', 'after', 'observing', 'one', 'on', 'a', 'train', 'casually', 'interacting', 'with', 'a', 'sulking', 'sheboon', 'and', 'going', 'out', 'of', 'his', 'way', 'to', 'call', 'her', 'ma', 'am', 'one', 'obsequious', 'instance', 'after', 'another']",Caucasian,USA,Nonreligious,Female
1,9,['None'],"['shockingly', 'though', 'western', 'pakis', 'and', 'indians', 'get', 'along', 'quite', 'well', 'even', 'though', 'we', 'are', 'suppose', 'to', 'hate', 'each', 'other', 'i', 'personally', 'do', 'not', 'have', 'any', 'paki', 'friends', 'because', 'majority', 'of', 'them', 'hate', 'this', 'country', 'are', 'anti', 'semites', 'and', '<number>', '<number>', 'conspiracy', 'theorists']",Indian,India,Hindu,Male
2,130,['None'],"['yepper', 'another', 'day', 'with', 'stupid', 'yeah', 'threaten', 'eu', 'with', 'tariffs', 'piss', 'everyone', 'off', 'and', 'turn', 'u', 'into', 'a', 'shithole', 'country']",Arabs,USA,Christian,Female
0,9,"['African', 'Homosexual']","['real', 'niggas', 'only', 'you', 'pussy', 'faggots']",Indian,India,Hindu,Male
0,23,"['Women', 'Islam']","['fuck', 'that', 'nasty', 'bitch', 'with', 'a', 'moslem', 'dick']",Caucasian,USA,Nonreligious,Male
0,1,['African'],"['not', 'a', 'single', 'peep', 'from', 'racist', 'nigger', 'obama', 'nor', 'vapid', 'cunt', 'hillary', 'nor', 'heeb', 'bernie', 'fuck', 'you']",Caucasian,USA,Nonreligious,Female
0,96,['African'],"['but', 'one', 'of', 'them', 'is', 'a', 'nigger']",African,USA,Christian,Female
1,8,['None'],"['be', 'careful', 'with', 'thoes', 'people', 'who', 'always', 'joking', 'around', 'and', 'can', 'not', 'never', 'be', 'serious']",Caucasian,USA,Christian,Male
0,96,['African'],"['right', 'away', 'the', 'nigger', 'goes', 'to', 'muh', 'dik', 'should', 'be', 'legal', 'to', 'decorate', 'the', 'city', 'lampposts', 'with', 'these', 'stupid', 'animals']",African,USA,Christian,Female
1,25,['None'],"['heejin', 'hyunjin', 'gay', 'date', 'while', 'singing', 'abt', 'boys', 'love', 'that']",Caucasian,Brazil,Nonreligious,Female
1,228,['None'],"['you', 'know', 'what', 'sicker', 'if', 'even', 'possible', 'than', 'that', 'happened', 'to', 'the', 'white', 'kid', 'kidnapped', 'in', 'chicago', 'is', 'that', 'some', 'sick', 'fucking', 'people', 'see', 'it', 'for', 'anything', 'else', 'than', 'what', 'it', 'fucking', 'is', 'a', 'brutal', 'unacceptable', 'hate', 'crime', 'fuck', 'you', 'people', 'like', 'don', 't', 'lemon', 'worst', 'reporter', 'in', 'cnn', 'in', '<number>']",African,USA,Christian,Male
2,228,['None'],"['great', 'a', 'wife', 'beater', 'and', 'dog', 'stealer', 'tryed', 'to', 'suicide', 'himself', '<user>', 'and', 'a', 'run', 'like', 'a', 'pussy', 'from', '<number>', 'soy', 'antifa', 'faggots', 'forney', 'all', 'in', 'agreement', 'of', 'what', 'nehlen', 'should', 'do', 'how', 'about', 'just', 'no']",African,USA,Christian,Male
0,210,['African'],"['blacksketball', 'is', 'now', 'owned', 'by', 'black', 'rules', 'first', 'they', 'put', 'in', 'the', 'dunk', 'then', 'they', 'stopped', 'calling', 'walking', 'palming', 'the', 'ball', 'carrying', 'the', 'ball', 'and', 'now', 'the', 'college', 'refs', 'are', 'also', 'calling', 'ghetto', 'playground', 'basketball', 'we', 'need', 'a', 'new', 'basketball', 'league', 'where', 'white', 'people', 'again', 'make', 'the', 'rules']",Hispanic,Brazil,Nonreligious,Female
1,221,['Homosexual'],"['especially', 'since', 'he', 'claims', 'he', 'is', 'a', 'gay', 'man']",Caucasian,USA,Christian,Male
1,8,['None'],"['bears', 'last', 'lmaoo', 'niggas', 'team', 'tho']",Caucasian,USA,Christian,Male
1,10,['None'],"['i', 'am', 'not', 'surprised', 'that', 'boris', 'johnson', 'made', 'it', 'to', 'the', 'list', 'but', 'surprised', 'that', 'our', '<number>', 'inch', 'guy', 'somehow', 'has', 'no', 'sexual', 'harassment', 'complaint', 'against', 'him', 'or', 'have', 'i', 'been', 'sleeping', 'go', 'back', 'modi', 'me', 'too']",Caucasian,Turkey,Nonreligious,Male
1,1,['None'],"['<user>', 'yeah', 'while', 'i', 'do', 'not', 'agree', 'with', 'horrible', 'acts', 'of', 'violence', 'angela', 'is', 'taking', 'revenge', 'as', 'a', 'queer', 'person', 'on', 'these', 'horrible', 'bullies', 'especially', 'the', 'pedo', 'carelessly', 'there', 'for', 'shock', 'sure', 'but', 'also', 'early', '8', '0', 'was', 'much', 'different', 'rape', 'and', 'revenge', 'movies', 'were', 'still', 'look', 'at', 'as', 'empowering']",Caucasian,USA,Nonreligious,Female
